Date,Author,Percentage
"February 10, 2023",Park Si-soo,20.0
"February 9, 2023",Jason Rainbow,25.0
"February 9, 2023",Jeff Foust,12.5
"February 9, 2023",Sandra Erwin,25.0
"February 9, 2023",Debra Werner,37.5
"February 8, 2023",Jeff Foust,37.5
"February 8, 2023",Jason Rainbow,37.5
"February 8, 2023",Debra Werner,12.5
"February 8, 2023",Sandra Erwin,12.5
"February 7, 2023",Jeff Foust,36.36363636363637
"February 7, 2023",Sandra Erwin,18.181818181818183
"February 7, 2023",Jason Rainbow,18.181818181818183
"February 7, 2023",Debra Werner,27.27272727272727
"February 6, 2023",Jason Rainbow,50.0
"February 6, 2023",Sandra Erwin,25.0
"February 6, 2023",Debra Werner,25.0
"February 5, 2023",Jeff Foust,100.0
"February 4, 2023",Jeff Foust,100.0
"February 3, 2023",Sandra Erwin,25.0
"February 3, 2023",Jason Rainbow,50.0
"February 3, 2023",Jeff Foust,25.0
"February 2, 2023",Jeff Foust,42.857142857142854
"February 2, 2023",Andrew Jones,14.285714285714285
"February 2, 2023",Sandra Erwin,14.285714285714285
"February 2, 2023",Debra Werner,14.285714285714285
"February 2, 2023",Jason Rainbow,14.285714285714285
"February 1, 2023",Jason Rainbow,16.666666666666664
"February 1, 2023",Jeff Foust,50.0
"February 1, 2023",Park Si-soo,16.666666666666664
"February 1, 2023",Sandra Erwin,16.666666666666664
"January 31, 2023",Jeff Foust,33.33333333333333
"January 31, 2023",Sandra Erwin,44.44444444444444
"January 31, 2023",Debra Werner,11.11111111111111
"January 31, 2023",Andrew Jones,11.11111111111111
"January 30, 2023",Debra Werner,33.33333333333333
"January 30, 2023",Jason Rainbow,33.33333333333333
"January 30, 2023",Jeff Foust,33.33333333333333
"January 29, 2023",Jeff Foust,100.0
"January 28, 2023",Jeff Foust,100.0
"January 27, 2023",Jason Rainbow,22.22222222222222
"January 27, 2023",Jeff Foust,33.33333333333333
"January 27, 2023",Sandra Erwin,22.22222222222222
"January 27, 2023",Andrew Jones,22.22222222222222
"January 26, 2023",Sandra Erwin,50.0
"January 26, 2023",Jeff Foust,50.0
"January 25, 2023",Sandra Erwin,25.0
"January 25, 2023",Andrew Jones,25.0
"January 25, 2023",Jason Rainbow,25.0
"January 25, 2023",Jeff Foust,25.0
"January 24, 2023",Jeff Foust,55.55555555555556
"January 24, 2023",Sandra Erwin,22.22222222222222
"January 24, 2023",Jason Rainbow,22.22222222222222
"January 23, 2023",Debra Werner,50.0
"January 23, 2023",Jason Rainbow,16.666666666666664
"January 23, 2023",Sandra Erwin,16.666666666666664
"January 23, 2023",Jeff Foust,16.666666666666664
"January 22, 2023",Jeff Foust,50.0
"January 22, 2023",Sandra Erwin,50.0
"January 21, 2023",Jeff Foust,100.0
"January 20, 2023",Jason Rainbow,33.33333333333333
"January 20, 2023",Jeff Foust,66.66666666666666
"January 19, 2023",Jeff Foust,27.27272727272727
"January 19, 2023",Andrew Jones,9.090909090909092
"January 19, 2023",Sandra Erwin,27.27272727272727
"January 19, 2023",Debra Werner,18.181818181818183
"January 19, 2023",Jason Rainbow,18.181818181818183
"January 18, 2023",Jeff Foust,42.857142857142854
"January 18, 2023",Jason Rainbow,14.285714285714285
"January 18, 2023",Sandra Erwin,28.57142857142857
"January 18, 2023",Andrew Jones,14.285714285714285
"January 17, 2023",Sandra Erwin,42.857142857142854
"January 17, 2023",Jason Rainbow,14.285714285714285
"January 17, 2023",Andrew Jones,14.285714285714285
"January 17, 2023",Jeff Foust,14.285714285714285
"January 17, 2023",Debra Werner,14.285714285714285
"January 16, 2023",Sandra Erwin,50.0
"January 16, 2023",Jeff Foust,50.0
"January 15, 2023",Jeff Foust,50.0
"January 15, 2023",Sandra Erwin,50.0
"January 14, 2023",Jeff Foust,100.0
"January 13, 2023",Jason Rainbow,25.0
"January 13, 2023",Sandra Erwin,25.0
"January 13, 2023",Jeff Foust,50.0
"January 12, 2023",Jeff Foust,50.0
"January 12, 2023",Sandra Erwin,16.666666666666664
"January 12, 2023",Debra Werner,33.33333333333333
"January 11, 2023",Jeff Foust,33.33333333333333
"January 11, 2023",Sandra Erwin,16.666666666666664
"January 11, 2023",Debra Werner,33.33333333333333
"January 11, 2023",Jason Rainbow,16.666666666666664
"January 10, 2023",Jeff Foust,20.0
"January 10, 2023",Debra Werner,40.0
"January 10, 2023",Jason Rainbow,20.0
"January 10, 2023",Sandra Erwin,20.0
"January 9, 2023",Jeff Foust,14.285714285714285
"January 9, 2023",Jason Rainbow,14.285714285714285
"January 9, 2023",Debra Werner,28.57142857142857
"January 9, 2023",Sandra Erwin,14.285714285714285
"January 9, 2023",Andrew Jones,28.57142857142857
"January 8, 2023",Jeff Foust,50.0
"January 8, 2023",Sandra Erwin,50.0
"January 7, 2023",Jeff Foust,100.0
"January 6, 2023",Jeff Foust,100.0
"January 5, 2023",Jason Rainbow,33.33333333333333
"January 5, 2023",Jeff Foust,66.66666666666666
"January 4, 2023",Jeff Foust,50.0
"January 4, 2023",Andrew Jones,50.0
"January 3, 2023",Sandra Erwin,33.33333333333333
"January 3, 2023",Jason Rainbow,33.33333333333333
"January 3, 2023",Jeff Foust,33.33333333333333
"January 2, 2023",Jeff Foust,100.0
"December 30, 2022",Andrew Jones,50.0
"December 30, 2022",Jeff Foust,50.0
"December 29, 2022",Jeff Foust,66.66666666666666
"December 29, 2022",Andrew Jones,33.33333333333333
"December 28, 2022",Jason Rainbow,50.0
"December 28, 2022",Jeff Foust,50.0
"December 27, 2022",Debra Werner,100.0
"December 24, 2022",Sandra Erwin,100.0
"December 23, 2022",Jeff Foust,33.33333333333333
"December 23, 2022",Jason Rainbow,33.33333333333333
"December 23, 2022",Sandra Erwin,33.33333333333333
"December 22, 2022",Jeff Foust,33.33333333333333
"December 22, 2022",Jason Rainbow,11.11111111111111
"December 22, 2022",Debra Werner,11.11111111111111
"December 22, 2022",Park Si-soo,11.11111111111111
"December 22, 2022",Leonard David,11.11111111111111
"December 22, 2022",Andrew Jones,11.11111111111111
"December 22, 2022",Sandra Erwin,11.11111111111111
"December 21, 2022",Jason Rainbow,20.0
"December 21, 2022",Debra Werner,20.0
"December 21, 2022",Jeff Foust,60.0
"December 20, 2022",Jeff Foust,50.0
"December 20, 2022",Debra Werner,25.0
"December 20, 2022",Jason Rainbow,25.0
"December 19, 2022",Jeff Foust,33.33333333333333
"December 19, 2022",Jason Rainbow,33.33333333333333
"December 19, 2022",Park Si-soo,33.33333333333333
"December 18, 2022",Sandra Erwin,50.0
"December 18, 2022",Jeff Foust,50.0
"December 17, 2022",Jeff Foust,100.0
"December 16, 2022",Jason Rainbow,11.11111111111111
"December 16, 2022",Debra Werner,11.11111111111111
"December 16, 2022",Jeff Foust,33.33333333333333
"December 16, 2022",Sandra Erwin,22.22222222222222
"December 16, 2022",Andrew Jones,22.22222222222222
"December 15, 2022",Jeff Foust,40.0
"December 15, 2022",Debra Werner,20.0
"December 15, 2022",Jason Rainbow,20.0
"December 15, 2022",Sandra Erwin,20.0
"December 14, 2022",Jason Rainbow,28.57142857142857
"December 14, 2022",Jeff Foust,14.285714285714285
"December 14, 2022",Sandra Erwin,42.857142857142854
"December 14, 2022",Andrew Jones,14.285714285714285
"December 13, 2022",Jeff Foust,80.0
"December 13, 2022",Jason Rainbow,20.0
"December 12, 2022",Jeff Foust,42.857142857142854
"December 12, 2022",Sandra Erwin,28.57142857142857
"December 12, 2022",Jason Rainbow,28.57142857142857
"December 11, 2022",Jeff Foust,100.0
"October 25, 2022",Jeff Foust,28.57142857142857
"September 25, 2022",Jeff Foust,100.0
"August 31, 2022",Sandra Erwin,33.33333333333333
"December 8, 2022",Jason Rainbow,22.22222222222222
"July 19, 2022",Jason Rainbow,16.666666666666664
"September 1, 2022",Debra Werner,14.285714285714285
"November 16, 2022",Jeff Foust,14.285714285714285
"July 7, 2022",Sandra Erwin,42.857142857142854
"June 13, 2022",Jason Rainbow,33.33333333333333
"September 16, 2022",Jeff Foust,50.0
"July 26, 2022",Jason Rainbow,14.285714285714285
"October 27, 2022",Sandra Erwin,75.0
"June 14, 2022",Jeff Foust,25.0
"September 6, 2022",Sandra Erwin,50.0
"November 5, 2022",Debra Werner,50.0
"October 26, 2022",Jeff Foust,60.0
"December 6, 2022",Andrew Jones,14.285714285714285
"November 29, 2022",Debra Werner,10.0
"August 21, 2022",Sandra Erwin,66.66666666666666
"June 12, 2022",Jeff Foust,50.0
"July 12, 2022",Jeff Foust,30.0
"July 27, 2022",Jason Rainbow,25.0
"September 14, 2022",Jeff Foust,30.0
"August 12, 2022",Jeff Foust,33.33333333333333
"June 24, 2022",Jason Rainbow,11.11111111111111
"July 18, 2022",Debra Werner,16.666666666666664
"June 14, 2022",Andrew Jones,16.666666666666664
"June 29, 2022",Sandra Erwin,16.666666666666664
"November 15, 2022",Debra Werner,35.714285714285715
"June 3, 2022",Jason Rainbow,50.0
"September 21, 2022",Jeff Foust,30.0
"August 5, 2022",Andrew Jones,16.666666666666664
"June 15, 2022",Debra Werner,16.666666666666664
"August 3, 2022",Jeff Foust,60.0
"November 1, 2022",Sandra Erwin,55.55555555555556
"October 13, 2022",Andrew Jones,16.666666666666664
"June 16, 2022",Debra Werner,28.57142857142857
"August 2, 2022",Sandra Erwin,20.0
"October 14, 2022",Jeff Foust,40.0
"September 29, 2022",Sandra Erwin,25.0
"June 14, 2022",Sandra Erwin,25.0
"September 8, 2022",Jeff Foust,57.14285714285714
"June 1, 2022",Jeff Foust,40.0
"October 18, 2022",Sandra Erwin,10.0
"November 25, 2022",Jeff Foust,66.66666666666666
"August 11, 2022",Jeff Foust,25.0
"July 22, 2022",Debra Werner,25.0
"August 10, 2022",Debra Werner,26.666666666666668
"August 25, 2022",Jeff Foust,37.5
"September 22, 2022",Jason Rainbow,60.0
"August 9, 2022",Jason Rainbow,12.5
"September 19, 2022",Sandra Erwin,28.57142857142857
"July 11, 2022",Jeff Foust,40.0
"June 16, 2022",Sandra Erwin,28.57142857142857
"September 13, 2022",Jeff Foust,30.0
"September 28, 2022",Debra Werner,14.285714285714285
"August 11, 2022",Jason Rainbow,37.5
"August 23, 2022",Sandra Erwin,33.33333333333333
"August 9, 2022",Debra Werner,43.75
"August 1, 2022",Debra Werner,25.0
"August 14, 2022",Sandra Erwin,33.33333333333333
"June 24, 2022",Jeff Foust,44.44444444444444
"October 13, 2022",Jeff Foust,16.666666666666664
"September 30, 2022",Jeff Foust,57.14285714285714
"September 9, 2022",Sandra Erwin,33.33333333333333
"December 6, 2022",Jason Rainbow,14.285714285714285
"November 10, 2022",Sandra Erwin,25.0
"June 6, 2022",Park Si-soo,33.33333333333333
"July 21, 2022",Jason Rainbow,16.666666666666664
"October 3, 2022",Jason Rainbow,50.0
"July 21, 2022",Andrew Jones,16.666666666666664
"August 14, 2022",Jeff Foust,33.33333333333333
"November 7, 2022",Sandra Erwin,42.857142857142854
"December 8, 2022",Jeff Foust,44.44444444444444
"August 4, 2022",Sandra Erwin,25.0
"October 31, 2022",Jeff Foust,25.0
"September 8, 2022",Andrew Jones,14.285714285714285
"September 12, 2022",Jason Rainbow,44.44444444444444
"December 6, 2022",Sandra Erwin,57.14285714285714
"October 11, 2022",Jeff Foust,25.0
"June 20, 2022",Jeff Foust,16.666666666666664
"July 12, 2022",Andrew Jones,10.0
"October 21, 2022",Sandra Erwin,20.0
"August 19, 2022",Jeff Foust,75.0
"July 15, 2022",SpaceNews Editor,33.33333333333333
"September 30, 2022",Park Si-soo,14.285714285714285
"July 12, 2022",Sandra Erwin,30.0
"August 8, 2022",Jeff Foust,50.0
"November 20, 2022",Sandra Erwin,50.0
"May 26, 2022",Sandra Erwin,33.33333333333333
"June 23, 2022",Debra Werner,14.285714285714285
"August 6, 2022",Jeff Foust,100.0
"August 29, 2022",Sandra Erwin,20.0
"July 20, 2022",Jeff Foust,42.857142857142854
"October 21, 2022",Jason Rainbow,20.0
"July 19, 2022",Debra Werner,33.33333333333333
"September 26, 2022",Jeff Foust,75.0
"July 1, 2022",Andrew Jones,25.0
"August 12, 2022",Jason Rainbow,66.66666666666666
"June 17, 2022",Jason Rainbow,33.33333333333333
"July 28, 2022",Sandra Erwin,80.0
"November 11, 2022",Sandra Erwin,25.0
"August 17, 2022",Jason Rainbow,33.33333333333333
"November 6, 2022",Sandra Erwin,100.0
"October 24, 2022",Jeff Foust,16.666666666666664
"August 30, 2022",Jeff Foust,60.0
"September 30, 2022",Jason Rainbow,14.285714285714285
"October 17, 2022",Sandra Erwin,40.0
"September 6, 2022",Andrew Jones,16.666666666666664
"November 28, 2022",Sandra Erwin,75.0
"November 3, 2022",Debra Werner,11.11111111111111
"September 14, 2022",Debra Werner,30.0
"August 10, 2022",Sandra Erwin,26.666666666666668
"June 24, 2022",Debra Werner,22.22222222222222
"July 14, 2022",Andrew Jones,11.11111111111111
"June 22, 2022",Debra Werner,11.11111111111111
"July 22, 2022",Jason Rainbow,25.0
"June 9, 2022",Jeff Foust,60.0
"August 4, 2022",Jason Rainbow,33.33333333333333
"November 2, 2022",Jeff Foust,40.0
"June 21, 2022",Sandra Erwin,14.285714285714285
"September 9, 2022",Jeff Foust,50.0
"November 23, 2022",Andrew Jones,14.285714285714285
"July 13, 2022",Sandra Erwin,42.857142857142854
"August 5, 2022",Jason Rainbow,33.33333333333333
"September 13, 2022",Debra Werner,10.0
"August 26, 2022",Jeff Foust,50.0
"June 14, 2022",Jason Rainbow,8.333333333333332
"July 29, 2022",Jason Rainbow,25.0
"November 19, 2022",Jeff Foust,100.0
"November 2, 2022",Sandra Erwin,40.0
"July 26, 2022",Jeff Foust,57.14285714285714
"December 9, 2022",Sandra Erwin,16.666666666666664
"September 18, 2022",Sandra Erwin,33.33333333333333
"August 16, 2022",Andrew Jones,16.666666666666664
"September 15, 2022",Jason Rainbow,37.5
"June 16, 2022",Jason Rainbow,14.285714285714285
"June 23, 2022",Sandra Erwin,28.57142857142857
"September 13, 2022",Sandra Erwin,30.0
"October 13, 2022",Jason Rainbow,16.666666666666664
"June 2, 2022",Jason Rainbow,20.0
"November 30, 2022",Jason Rainbow,16.666666666666664
"July 31, 2022",Jeff Foust,100.0
"November 10, 2022",Jeff Foust,37.5
"October 19, 2022",Jeff Foust,40.0
"October 19, 2022",Jason Rainbow,40.0
"July 26, 2022",Sandra Erwin,14.285714285714285
"July 18, 2022",Jeff Foust,16.666666666666664
"August 27, 2022",Debra Werner,50.0
"July 6, 2022",Jeff Foust,50.0
"December 5, 2022",Jeff Foust,20.0
"November 17, 2022",Sandra Erwin,40.0
"July 14, 2022",Sandra Erwin,33.33333333333333
"October 12, 2022",Jason Rainbow,12.5
"December 8, 2022",Sandra Erwin,22.22222222222222
"December 1, 2022",Sandra Erwin,50.0
"September 27, 2022",Jeff Foust,40.0
"August 26, 2022",Andrew Jones,25.0
"November 15, 2022",Andrew Jones,7.142857142857142
"September 7, 2022",Debra Werner,25.0
"October 25, 2022",Jason Rainbow,14.285714285714285
"November 9, 2022",Jeff Foust,50.0
"October 10, 2022",Jeff Foust,25.0
"November 14, 2022",Debra Werner,20.0
"July 9, 2022",Sandra Erwin,100.0
"July 13, 2022",Jason Rainbow,28.57142857142857
"August 18, 2022",Jason Rainbow,42.857142857142854
"October 13, 2022",Debra Werner,33.33333333333333
"September 2, 2022",Jeff Foust,100.0
"September 27, 2022",Debra Werner,20.0
"October 8, 2022",Jeff Foust,100.0
"November 22, 2022",Andrew Jones,20.0
"November 22, 2022",Jeff Foust,20.0
"September 14, 2022",Jason Rainbow,20.0
"October 5, 2022",Sandra Erwin,14.285714285714285
"November 21, 2022",Sandra Erwin,50.0
"June 24, 2022",Sandra Erwin,22.22222222222222
"August 22, 2022",Andrew Jones,16.666666666666664
"November 2, 2022",Andrew Jones,20.0
"July 7, 2022",Jeff Foust,28.57142857142857
"November 9, 2022",Andrew Jones,16.666666666666664
"October 6, 2022",Andrew Jones,12.5
"July 1, 2022",Debra Werner,25.0
"October 18, 2022",Jeff Foust,30.0
"August 9, 2022",Sandra Erwin,18.75
"September 7, 2022",Sandra Erwin,25.0
"November 21, 2022",Jeff Foust,50.0
"October 20, 2022",Jeff Foust,40.0
"August 17, 2022",Jeff Foust,33.33333333333333
"December 8, 2022",Debra Werner,11.11111111111111
"August 17, 2022",Sandra Erwin,33.33333333333333
"August 22, 2022",Sandra Erwin,33.33333333333333
"September 20, 2022",Jeff Foust,28.57142857142857
"June 13, 2022",Jeff Foust,33.33333333333333
"July 1, 2022",Jeff Foust,25.0
"July 22, 2022",Jeff Foust,25.0
"September 16, 2022",Debra Werner,12.5
"September 13, 2022",Jason Rainbow,20.0
"September 10, 2022",Sandra Erwin,66.66666666666666
"October 5, 2022",Park Si-soo,14.285714285714285
"September 7, 2022",Jason Rainbow,12.5
"September 28, 2022",Jason Rainbow,14.285714285714285
"August 29, 2022",Jeff Foust,40.0
"October 11, 2022",Debra Werner,37.5
"August 23, 2022",Jeff Foust,33.33333333333333
"June 14, 2022",Debra Werner,16.666666666666664
"August 3, 2022",Sandra Erwin,20.0
"June 23, 2022",Jason Rainbow,28.57142857142857
"November 29, 2022",Park Si-soo,10.0
"August 24, 2022",Debra Werner,16.666666666666664
"June 17, 2022",Park Si-soo,16.666666666666664
"June 20, 2022",Sandra Erwin,33.33333333333333
"June 9, 2022",Sandra Erwin,20.0
"October 1, 2022",Jeff Foust,33.33333333333333
"October 25, 2022",Sandra Erwin,28.57142857142857
"October 25, 2022",Andrew Jones,14.285714285714285
"June 12, 2022",Sandra Erwin,50.0
"November 8, 2022",Jeff Foust,28.57142857142857
"September 29, 2022",Jeff Foust,50.0
"November 8, 2022",Debra Werner,14.285714285714285
"September 3, 2022",Jeff Foust,100.0
"November 26, 2022",Jeff Foust,50.0
"December 9, 2022",Andrew Jones,16.666666666666664
"October 7, 2022",Jeff Foust,66.66666666666666
"October 18, 2022",Jason Rainbow,30.0
"July 19, 2022",Jeff Foust,50.0
"December 7, 2022",Sandra Erwin,25.0
"November 9, 2022",Sandra Erwin,33.33333333333333
"June 20, 2022",Andrew Jones,16.666666666666664
"November 30, 2022",Sandra Erwin,16.666666666666664
"November 23, 2022",Jeff Foust,57.14285714285714
"August 31, 2022",Andrew Jones,33.33333333333333
"July 25, 2022",Jason Rainbow,66.66666666666666
"September 22, 2022",Jeff Foust,20.0
"October 30, 2022",Jeff Foust,66.66666666666666
"November 11, 2022",Andrew Jones,12.5
"November 29, 2022",Jason Rainbow,20.0
"October 17, 2022",Andrew Jones,20.0
"September 19, 2022",Jeff Foust,28.57142857142857
"December 5, 2022",Sandra Erwin,20.0
"June 22, 2022",Andrew Jones,11.11111111111111
"September 8, 2022",Sandra Erwin,28.57142857142857
"June 2, 2022",Sandra Erwin,20.0
"September 12, 2022",Jeff Foust,22.22222222222222
"July 7, 2022",Jason Rainbow,14.285714285714285
"November 30, 2022",Jeff Foust,50.0
"December 7, 2022",Jeff Foust,37.5
"August 31, 2022",Jeff Foust,16.666666666666664
"September 28, 2022",Jeff Foust,14.285714285714285
"August 2, 2022",Jason Rainbow,20.0
"August 16, 2022",Jeff Foust,33.33333333333333
"July 1, 2022",Sandra Erwin,25.0
"October 10, 2022",Jason Rainbow,50.0
"July 16, 2022",Jeff Foust,100.0
"October 6, 2022",Jason Rainbow,25.0
"June 21, 2022",Debra Werner,42.857142857142854
"November 7, 2022",Jason Rainbow,28.57142857142857
"June 20, 2022",Jason Rainbow,16.666666666666664
"July 5, 2022",Sandra Erwin,33.33333333333333
"June 30, 2022",Jason Rainbow,33.33333333333333
"July 8, 2022",Jason Rainbow,100.0
"June 28, 2022",Sandra Erwin,14.285714285714285
"October 24, 2022",Debra Werner,50.0
"December 7, 2022",Andrew Jones,12.5
"August 4, 2022",Andrew Jones,8.333333333333332
"June 14, 2022",Park Si-soo,8.333333333333332
"September 23, 2022",Jeff Foust,60.0
"September 21, 2022",Jason Rainbow,10.0
"November 3, 2022",Jason Rainbow,22.22222222222222
"October 6, 2022",Jeff Foust,37.5
"October 31, 2022",Debra Werner,12.5
"November 14, 2022",Jason Rainbow,40.0
"June 28, 2022",Jeff Foust,57.14285714285714
"June 20, 2022",Debra Werner,16.666666666666664
"August 15, 2022",Sandra Erwin,50.0
"June 16, 2022",Jeff Foust,28.57142857142857
"November 16, 2022",Sandra Erwin,14.285714285714285
"August 7, 2022",Park Si-soo,50.0
"November 3, 2022",Jeff Foust,33.33333333333333
"December 5, 2022",Debra Werner,40.0
"July 12, 2022",Debra Werner,20.0
"June 29, 2022",Jeff Foust,50.0
"October 5, 2022",Debra Werner,14.285714285714285
"July 22, 2022",Sandra Erwin,25.0
"August 11, 2022",SpaceNews Editor,12.5
"June 1, 2022",Park Si-soo,20.0
"June 5, 2022",Sandra Erwin,66.66666666666666
"September 28, 2022",Sandra Erwin,42.857142857142854
"October 28, 2022",Jeff Foust,33.33333333333333
"August 10, 2022",Jeff Foust,26.666666666666668
"August 14, 2022",Debra Werner,33.33333333333333
"July 26, 2022",Andrew Jones,14.285714285714285
"September 19, 2022",Andrew Jones,14.285714285714285
"November 1, 2022",Jeff Foust,33.33333333333333
"November 16, 2022",Andrew Jones,42.857142857142854
"June 27, 2022",Jeff Foust,100.0
"December 2, 2022",Jeff Foust,50.0
"November 22, 2022",Jason Rainbow,20.0
"October 5, 2022",Jason Rainbow,28.57142857142857
"September 6, 2022",Park Si-soo,16.666666666666664
"August 24, 2022",Sandra Erwin,33.33333333333333
"July 5, 2022",Jeff Foust,66.66666666666666
"November 17, 2022",Debra Werner,20.0
"July 11, 2022",Jason Rainbow,20.0
"August 1, 2022",Sandra Erwin,50.0
"November 29, 2022",Sandra Erwin,20.0
"June 22, 2022",Jeff Foust,33.33333333333333
"June 8, 2022",Andrew Jones,20.0
"September 5, 2022",Sandra Erwin,50.0
"June 7, 2022",Jason Rainbow,50.0
"September 20, 2022",Sandra Erwin,57.14285714285714
"September 7, 2022",Jeff Foust,25.0
"June 8, 2022",Sandra Erwin,40.0
"August 7, 2022",Jeff Foust,50.0
"November 23, 2022",Jason Rainbow,28.57142857142857
"June 15, 2022",Sandra Erwin,33.33333333333333
